UF,DT_MEDICAO,CODIGO,LONGITUDE,NOME,LATITUDE,TEMP_MIN,INTENSIDADE
RS,2016-07-22,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.2,Moderada
RS,2016-07-21,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.0,Moderada
RS,2016-07-20,83914,-52.41194444,PASSO FUNDO,-28.2286111,-0.3,Forte
RS,2016-07-18,83914,-52.41194444,PASSO FUNDO,-28.2286111,-0.6,Forte
RS,2016-07-21,83936,-53.72055554,SANTA MARIA,-29.72472221,0.8,Forte
RS,2016-07-20,83936,-53.72055554,SANTA MARIA,-29.72472221,0.8,Forte
RS,2016-07-19,83936,-53.72055554,SANTA MARIA,-29.72472221,4.0,Fraca
RS,2016-07-22,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.7,Fraca
RS,2016-07-21,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.6,Fraca
SC,2016-07-29,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.3,Moderada
SC,2016-07-28,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,3.6,Fraca
SC,2016-07-23,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,6.4,Fraca
SC,2016-07-22,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.8,Moderada
SC,2016-07-21,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,0.0,Forte
SC,2016-07-20,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-2.0,Forte
SC,2016-07-19,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,0.8,Forte
SC,2016-07-18,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-5.2,Forte
SC,2016-07-08,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,1.6,Moderada
MG,2016-07-19,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,1.8,Moderada
MG,2016-07-18,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,1.5,Moderada
MG,2016-07-09,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,2.6,Moderada
MG,2016-07-08,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,2.4,Moderada
RS,2016-07-21,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,2.8,Moderada
RS,2016-07-20,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.8,Moderada
RS,2016-07-18,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.6,Moderada
RS,2016-07-17,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,2.6,Moderada
SP,2016-07-18,83669,-47.57944443,SÃO SIMÃO,-21.46111111,,Forte
RS,2016-07-22,83927,-57.08194443,URUGUAIANA,-29.83999999,2.9,Moderada
RS,2016-07-21,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2016-07-20,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2016-07-18,83927,-57.08194443,URUGUAIANA,-29.83999999,1.0,Moderada
RS,2016-07-17,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2016-08-24,83919,-50.44194444,BOM JESUS,-28.66944443,4.2,Fraca
RS,2016-08-22,83919,-50.44194444,BOM JESUS,-28.66944443,1.0,Moderada
RS,2016-08-12,83919,-50.44194444,BOM JESUS,-28.66944443,3.8,Fraca
SP,2016-08-13,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,1.6,Moderada
SC,2016-08-22,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,1.6,Moderada
PR,2016-08-22,83813,-49.99916666,CASTRO,-24.78694444,4.1,Fraca
PR,2016-08-11,83813,-49.99916666,CASTRO,-24.78694444,1.3,Moderada
RS,2016-08-22,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.9,Fraca
PR,2016-08-22,83836,-50.63749999,IRATI,-25.50277777,0.6,Forte
PR,2016-08-11,83836,-50.63749999,IRATI,-25.50277777,1.8,Moderada
PR,2016-08-22,83811,-50.85361111,IVAI,-25.01083333,8.0,Fraca
SC,2016-08-11,83891,-50.335567,LAGES,-27.802108,3.8,Fraca
RS,2016-08-22,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,3.9,Fraca
RS,2016-08-22,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.6,Moderada
RS,2016-08-22,83936,-53.72055554,SANTA MARIA,-29.72472221,2.0,Moderada
SC,2016-08-24,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,6.0,Fraca
SC,2016-08-22,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,-2.0,Forte
SC,2016-08-13,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.6,Fraca
SC,2016-08-12,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,3.0,Fraca
RS,2016-08-22,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
PR,2016-09-07,83783,-52.38666666,CAMPO MOURAO,-24.08555555,4.2,Fraca
SC,2016-09-20,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,3.7,Fraca
PR,2016-09-15,83836,-50.63749999,IRATI,-25.50277777,2.6,Moderada
PR,2016-09-08,83836,-50.63749999,IRATI,-25.50277777,2.5,Moderada
PR,2016-09-07,83836,-50.63749999,IRATI,-25.50277777,1.6,Moderada
SC,2016-09-27,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,6.0,Fraca
SC,2016-09-26,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,2.7,Moderada
SC,2016-09-22,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.4,Fraca
SC,2016-09-16,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.0,Fraca
SC,2016-09-09,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,4.8,Fraca
SC,2017-05-22,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,3.0,Fraca
SC,2017-05-16,83920,-49.93472221,SÃO JOAQUIM,-28.27555554,5.0,Fraca
RS,2017-06-21,83980,-54.11944443,BAGÉ,-31.30555555,4.8,Fraca
RS,2017-06-20,83980,-54.11944443,BAGÉ,-31.30555555,0.9,Forte
RS,2017-06-20,83919,-50.44194444,BOM JESUS,-28.66944443,-2.6,Forte
RS,2017-06-13,83919,-50.44194444,BOM JESUS,-28.66944443,6.2,Fraca
RS,2017-06-11,83919,-50.44194444,BOM JESUS,-28.66944443,1.2,Moderada
SP,2017-06-26,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2017-06-10,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,1.2,Moderada
SP,2017-06-03,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,1.8,Moderada
SC,2017-06-11,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,2.4,Moderada
PR,2017-06-10,83813,-49.99916666,CASTRO,-24.78694444,1.5,Moderada
RS,2017-06-20,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,1.8,Moderada
RS,2017-06-11,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,7.0,Fraca
RS,2017-06-10,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,4.6,Fraca
RS,2017-06-20,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,2.8,Moderada
PR,2017-06-12,83836,-50.63749999,IRATI,-25.50277777,2.8,Moderada
PR,2017-06-11,83836,-50.63749999,IRATI,-25.50277777,2.4,Moderada
PR,2017-06-10,83836,-50.63749999,IRATI,-25.50277777,-0.5,Forte
RS,2017-06-12,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,5.9,Fraca
RS,2017-06-11,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,3.1,Fraca
PR,2017-06-10,83766,-51.14166666,LONDRINA,-23.32555554,4.4,Fraca
RS,2017-06-20,83936,-53.72055554,SANTA MARIA,-29.72472221,1.0,Moderada
RS,2017-06-21,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,4.7,Fraca
RS,2017-06-20,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,1.7,Moderada
RS,2017-06-13,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,7.9,Fraca
RS,2017-06-12,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,4.5,Fraca
RS,2017-06-07,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,4.2,Fraca
MG,2017-06-11,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,3.3,Fraca
RS,2017-06-20,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.4,Moderada
RS,2017-07-01,83927,-57.08194443,URUGUAIANA,-29.83999999,8.1,Fraca
RS,2017-06-20,83927,-57.08194443,URUGUAIANA,-29.83999999,0.2,Forte
RS,2017-06-19,83927,-57.08194443,URUGUAIANA,-29.83999999,3.6,Fraca
RS,2017-07-19,83980,-54.11944443,BAGÉ,-31.30555555,2.6,Moderada
RS,2017-07-18,83980,-54.11944443,BAGÉ,-31.30555555,0.8,Forte
RS,2017-07-02,83980,-54.11944443,BAGÉ,-31.30555555,4.6,Fraca
RS,2017-07-21,83919,-50.44194444,BOM JESUS,-28.66944443,2.2,Moderada
RS,2017-07-20,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
RS,2017-07-19,83919,-50.44194444,BOM JESUS,-28.66944443,-2.8,Forte
RS,2017-07-18,83919,-50.44194444,BOM JESUS,-28.66944443,-2.6,Forte
RS,2017-07-03,83919,-50.44194444,BOM JESUS,-28.66944443,6.8,Fraca
SP,2017-07-31,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,3.3,Fraca
SP,2017-07-30,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,4.7,Fraca
SP,2017-07-29,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,5.3,Fraca
SP,2017-07-28,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,2.3,Moderada
SP,2017-07-27,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,4.9,Fraca
SP,2017-07-07,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,1.0,Moderada
SP,2017-07-06,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,1.2,Moderada
SP,2017-07-05,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2017-07-04,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,-0.6,Forte
SC,2017-07-20,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-0.3,Forte
SC,2017-07-19,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-1.6,Forte
SC,2017-07-18,83887,-51.21611111,CAMPOS NOVOS,-27.38388888,-2.5,Forte
PR,2017-07-19,83813,-49.99916666,CASTRO,-24.78694444,-1.8,Forte
RS,2017-07-21,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,7.4,Fraca
RS,2017-07-20,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,5.8,Fraca
RS,2017-07-19,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,1.4,Moderada
RS,2017-07-18,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,-1.8,Forte
RS,2017-07-02,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,2.8,Moderada
PR,2017-07-19,83842,-49.23055554,CURITIBA,-25.4486111,-0.5,Forte
RS,2017-07-20,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.8,Fraca
RS,2017-07-19,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,1.2,Moderada
PR,2017-07-19,83836,-50.63749999,IRATI,-25.50277777,-4.0,Forte
PR,2017-07-18,83836,-50.63749999,IRATI,-25.50277777,-2.2,Forte
RS,2017-07-20,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,1.9,Moderada
RS,2017-07-19,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,-2.2,Forte
RS,2017-07-18,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,-2.9,Forte
RS,2017-07-02,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,2.1,Moderada
PR,2017-07-19,83766,-51.14166666,LONDRINA,-23.32555554,3.8,Fraca
RS,2017-07-21,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.5,Fraca
RS,2017-07-20,83914,-52.41194444,PASSO FUNDO,-28.2286111,2.8,Moderada
RS,2017-07-19,83914,-52.41194444,PASSO FUNDO,-28.2286111,-2.5,Forte
RS,2017-07-18,83914,-52.41194444,PASSO FUNDO,-28.2286111,-2.3,Forte
RS,2017-07-20,83967,-51.17472221,PORTO ALEGRE,-30.05361111,3.8,Fraca
RS,2017-07-19,83967,-51.17472221,PORTO ALEGRE,-30.05361111,2.2,Moderada
RS,2017-07-20,83936,-53.72055554,SANTA MARIA,-29.72472221,0.8,Forte
RS,2017-07-19,83936,-53.72055554,SANTA MARIA,-29.72472221,-1.2,Forte
RS,2017-07-18,83936,-53.72055554,SANTA MARIA,-29.72472221,-0.2,Forte
RS,2017-07-02,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,2.6,Moderada
RS,2017-07-19,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.1,Moderada
RS,2017-07-18,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,-1.0,Forte
RS,2017-07-21,83927,-57.08194443,URUGUAIANA,-29.83999999,4.0,Fraca
RS,2017-07-20,83927,-57.08194443,URUGUAIANA,-29.83999999,2.0,Moderada
RS,2017-07-19,83927,-57.08194443,URUGUAIANA,-29.83999999,0.9,Forte
RS,2017-07-18,83927,-57.08194443,URUGUAIANA,-29.83999999,-2.8,Forte
RS,2017-07-17,83927,-57.08194443,URUGUAIANA,-29.83999999,2.4,Moderada
RS,2017-08-21,83980,-54.11944443,BAGÉ,-31.30555555,3.7,Fraca
RS,2017-08-22,83919,-50.44194444,BOM JESUS,-28.66944443,1.2,Moderada
RS,2017-08-21,83919,-50.44194444,BOM JESUS,-28.66944443,4.4,Fraca
RS,2017-08-10,83919,-50.44194444,BOM JESUS,-28.66944443,3.0,Fraca
RS,2017-08-07,83919,-50.44194444,BOM JESUS,-28.66944443,9.2,Fraca
RS,2017-08-05,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
RS,2017-08-21,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,2.6,Moderada
RS,2017-08-21,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,5.0,Fraca
PR,2017-08-22,83836,-50.63749999,IRATI,-25.50277777,1.0,Moderada
PR,2017-08-03,83836,-50.63749999,IRATI,-25.50277777,12.4,Fraca
RS,2017-08-21,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,-0.1,Forte
RS,2017-08-21,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.7,Moderada
RS,2017-08-21,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,4.1,Fraca
RS,2018-05-25,83980,-54.11944443,BAGÉ,-31.30555555,4.8,Fraca
RS,2018-05-24,83980,-54.11944443,BAGÉ,-31.30555555,3.8,Fraca
RS,2018-05-25,83919,-50.44194444,BOM JESUS,-28.66944443,2.8,Moderada
RS,2018-05-24,83919,-50.44194444,BOM JESUS,-28.66944443,1.4,Moderada
RS,2018-05-23,83919,-50.44194444,BOM JESUS,-28.66944443,1.2,Moderada
SP,2018-05-23,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,3.5,Fraca
SP,2018-05-22,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,2.3,Moderada
SP,2018-05-21,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,-0.4,Forte
PR,2018-05-22,83813,-49.99916666,CASTRO,-24.78694444,1.5,Moderada
PR,2018-05-21,83813,-49.99916666,CASTRO,-24.78694444,3.7,Fraca
RS,2018-05-25,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,6.2,Fraca
RS,2018-05-24,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,4.4,Fraca
RS,2018-05-25,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,6.4,Fraca
RS,2018-05-24,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,6.2,Fraca
PR,2018-05-21,83836,-50.63749999,IRATI,-25.50277777,0.6,Forte
PR,2018-05-20,83836,-50.63749999,IRATI,-25.50277777,2.8,Moderada
RS,2018-05-24,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,4.1,Fraca
RS,2018-05-23,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,3.6,Fraca
RS,2018-05-24,83914,-52.41194444,PASSO FUNDO,-28.2286111,2.9,Moderada
RS,2018-05-23,83914,-52.41194444,PASSO FUNDO,-28.2286111,3.1,Fraca
RS,2018-05-25,83967,-51.17472221,PORTO ALEGRE,-30.05361111,5.0,Fraca
RS,2018-05-25,83936,-53.72055554,SANTA MARIA,-29.72472221,2.6,Moderada
RS,2018-05-24,83936,-53.72055554,SANTA MARIA,-29.72472221,2.4,Moderada
RS,2018-05-25,83927,-57.08194443,URUGUAIANA,-29.83999999,5.4,Fraca
RS,2018-05-24,83927,-57.08194443,URUGUAIANA,-29.83999999,3.6,Fraca
RS,2018-05-23,83927,-57.08194443,URUGUAIANA,-29.83999999,4.0,Fraca
RS,2018-06-27,83980,-54.11944443,BAGÉ,-31.30555555,5.6,Fraca
RS,2018-06-26,83980,-54.11944443,BAGÉ,-31.30555555,3.6,Fraca
RS,2018-06-22,83980,-54.11944443,BAGÉ,-31.30555555,2.9,Moderada
RS,2018-06-18,83980,-54.11944443,BAGÉ,-31.30555555,2.1,Moderada
RS,2018-06-17,83980,-54.11944443,BAGÉ,-31.30555555,2.8,Moderada
RS,2018-06-16,83980,-54.11944443,BAGÉ,-31.30555555,0.3,Forte
RS,2018-06-15,83980,-54.11944443,BAGÉ,-31.30555555,0.9,Forte
RS,2018-06-14,83980,-54.11944443,BAGÉ,-31.30555555,3.7,Fraca
RS,2018-06-09,83980,-54.11944443,BAGÉ,-31.30555555,7.6,Fraca
RS,2018-06-08,83980,-54.11944443,BAGÉ,-31.30555555,4.9,Fraca
RS,2018-06-16,83919,-50.44194444,BOM JESUS,-28.66944443,-2.0,Forte
RS,2018-06-15,83919,-50.44194444,BOM JESUS,-28.66944443,-1.0,Forte
RS,2018-06-14,83919,-50.44194444,BOM JESUS,-28.66944443,-1.0,Forte
RS,2018-06-09,83919,-50.44194444,BOM JESUS,-28.66944443,3.6,Fraca
RS,2018-06-08,83919,-50.44194444,BOM JESUS,-28.66944443,0.0,Forte
RS,2018-06-07,83919,-50.44194444,BOM JESUS,-28.66944443,1.6,Moderada
RS,2018-06-04,83919,-50.44194444,BOM JESUS,-28.66944443,3.2,Fraca
RS,2018-06-03,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
PR,2018-06-09,83813,-49.99916666,CASTRO,-24.78694444,0.7,Forte
RS,2018-06-16,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,0.2,Forte
RS,2018-06-09,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,9.4,Fraca
RS,2018-06-22,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,4.2,Fraca
RS,2018-06-18,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,4.8,Fraca
RS,2018-06-17,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,2.6,Moderada
RS,2018-06-16,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,1.2,Moderada
RS,2018-06-15,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,1.2,Moderada
RS,2018-06-08,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,4.4,Fraca
RS,2018-06-07,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,0.5,Forte
PR,2018-06-14,83836,-50.63749999,IRATI,-25.50277777,2.4,Moderada
PR,2018-06-09,83836,-50.63749999,IRATI,-25.50277777,1.4,Moderada
PR,2018-06-08,83836,-50.63749999,IRATI,-25.50277777,0.0,Forte
PR,2018-06-09,83811,-50.85361111,IVAI,-25.01083333,3.8,Fraca
PR,2018-06-08,83811,-50.85361111,IVAI,-25.01083333,1.8,Moderada
RS,2018-06-16,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,-1.8,Forte
RS,2018-06-09,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,5.3,Fraca
RS,2018-06-08,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,0.0,Forte
RS,2018-06-16,83914,-52.41194444,PASSO FUNDO,-28.2286111,-0.7,Forte
RS,2018-06-14,83914,-52.41194444,PASSO FUNDO,-28.2286111,0.9,Forte
RS,2018-06-08,83914,-52.41194444,PASSO FUNDO,-28.2286111,0.3,Forte
RS,2018-06-03,83914,-52.41194444,PASSO FUNDO,-28.2286111,1.7,Moderada
RS,2018-06-17,83967,-51.17472221,PORTO ALEGRE,-30.05361111,2.6,Moderada
RS,2018-06-15,83967,-51.17472221,PORTO ALEGRE,-30.05361111,5.4,Fraca
RS,2018-06-14,83967,-51.17472221,PORTO ALEGRE,-30.05361111,6.0,Fraca
RS,2018-06-18,83936,-53.72055554,SANTA MARIA,-29.72472221,0.0,Forte
RS,2018-06-17,83936,-53.72055554,SANTA MARIA,-29.72472221,-1.0,Forte
RS,2018-06-16,83936,-53.72055554,SANTA MARIA,-29.72472221,-0.6,Forte
RS,2018-06-15,83936,-53.72055554,SANTA MARIA,-29.72472221,1.2,Moderada
RS,2018-06-14,83936,-53.72055554,SANTA MARIA,-29.72472221,2.4,Moderada
RS,2018-06-09,83936,-53.72055554,SANTA MARIA,-29.72472221,3.0,Fraca
RS,2018-06-08,83936,-53.72055554,SANTA MARIA,-29.72472221,3.0,Fraca
RS,2018-06-07,83936,-53.72055554,SANTA MARIA,-29.72472221,4.2,Fraca
RS,2018-06-03,83936,-53.72055554,SANTA MARIA,-29.72472221,4.2,Fraca
RS,2018-06-25,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,0.3,Forte
RS,2018-06-18,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,3.6,Fraca
RS,2018-06-17,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.0,Moderada
RS,2018-06-16,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,1.0,Moderada
RS,2018-06-15,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,2.2,Moderada
RS,2018-06-14,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,3.6,Fraca
RS,2018-06-26,83927,-57.08194443,URUGUAIANA,-29.83999999,0.8,Forte
RS,2018-06-18,83927,-57.08194443,URUGUAIANA,-29.83999999,2.4,Moderada
RS,2018-06-16,83927,-57.08194443,URUGUAIANA,-29.83999999,-0.6,Forte
RS,2018-06-15,83927,-57.08194443,URUGUAIANA,-29.83999999,0.7,Forte
RS,2018-06-08,83927,-57.08194443,URUGUAIANA,-29.83999999,2.2,Moderada
RS,2018-06-07,83927,-57.08194443,URUGUAIANA,-29.83999999,4.0,Fraca
RS,2018-06-06,83927,-57.08194443,URUGUAIANA,-29.83999999,3.2,Fraca
RS,2018-08-01,83980,-54.11944443,BAGÉ,-31.30555555,0.8,Forte
RS,2018-07-22,83980,-54.11944443,BAGÉ,-31.30555555,1.9,Moderada
RS,2018-07-12,83980,-54.11944443,BAGÉ,-31.30555555,6.0,Fraca
RS,2018-07-11,83980,-54.11944443,BAGÉ,-31.30555555,2.2,Moderada
RS,2018-07-04,83980,-54.11944443,BAGÉ,-31.30555555,2.8,Moderada
RS,2018-08-01,83919,-50.44194444,BOM JESUS,-28.66944443,1.8,Moderada
RS,2018-07-22,83919,-50.44194444,BOM JESUS,-28.66944443,2.0,Moderada
RS,2018-07-14,83919,-50.44194444,BOM JESUS,-28.66944443,7.2,Fraca
RS,2018-07-13,83919,-50.44194444,BOM JESUS,-28.66944443,1.6,Moderada
RS,2018-07-12,83919,-50.44194444,BOM JESUS,-28.66944443,-1.0,Forte
SP,2018-07-12,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,0.5,Forte
PR,2018-07-12,83813,-49.99916666,CASTRO,-24.78694444,2.1,Moderada
PR,2018-07-11,83813,-49.99916666,CASTRO,-24.78694444,0.1,Forte
RS,2018-07-13,83942,-51.18638888,CAXIAS DO SUL,-29.1961111,6.8,Fraca
RS,2018-08-01,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,3.9,Fraca
RS,2018-07-31,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,5.7,Fraca
RS,2018-07-12,83964,-52.52472221,ENCRUZILHADA DO SUL,-30.54305555,5.8,Fraca
PR,2018-07-11,83836,-50.63749999,IRATI,-25.50277777,0.5,Forte
PR,2018-07-10,83836,-50.63749999,IRATI,-25.50277777,3.0,Fraca
RS,2018-07-13,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,3.3,Fraca
RS,2018-07-12,83916,-51.51277777,LAGOA VERMELHA,-28.22249999,2.1,Moderada
RS,2018-07-31,83914,-52.41194444,PASSO FUNDO,-28.2286111,5.0,Fraca
RS,2018-07-30,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.8,Fraca
RS,2018-07-13,83914,-52.41194444,PASSO FUNDO,-28.2286111,4.6,Fraca
RS,2018-07-12,83914,-52.41194444,PASSO FUNDO,-28.2286111,3.3,Fraca
RS,2018-08-01,83936,-53.72055554,SANTA MARIA,-29.72472221,4.8,Fraca
RS,2018-07-31,83936,-53.72055554,SANTA MARIA,-29.72472221,4.0,Fraca
RS,2018-07-22,83936,-53.72055554,SANTA MARIA,-29.72472221,3.8,Fraca
RS,2018-08-01,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,2.3,Moderada
RS,2018-07-22,83997,-53.35027777,SANTA VITORIA DO PALMAR,-33.53166666,3.8,Fraca
SP,2018-07-04,83851,-47.42666666,SOROCABA,-23.47999999,14.8,Fraca
MG,2018-07-13,83736,-45.04333333,SÃO LOURENÇO,-22.12638888,3.4,Fraca
RS,2018-07-21,83907,-54.9625,SÃO LUIZ GONZAGA,-28.41722221,4.0,Fraca
RS,2018-07-31,83927,-57.08194443,URUGUAIANA,-29.83999999,5.0,Fraca
RS,2018-07-21,83927,-57.08194443,URUGUAIANA,-29.83999999,3.0,Fraca
RS,2018-07-10,83927,-57.08194443,URUGUAIANA,-29.83999999,3.3,Fraca
RS,2018-08-27,83980,-54.11944443,BAGÉ,-31.30555555,3.6,Fraca
RS,2018-08-26,83980,-54.11944443,BAGÉ,-31.30555555,1.9,Moderada
RS,2018-08-02,83980,-54.11944443,BAGÉ,-31.30555555,2.0,Moderada
RS,2018-08-28,83919,-50.44194444,BOM JESUS,-28.66944443,3.8,Fraca
RS,2018-08-27,83919,-50.44194444,BOM JESUS,-28.66944443,0.0,Forte
RS,2018-08-26,83919,-50.44194444,BOM JESUS,-28.66944443,-2.8,Forte
RS,2018-08-13,83919,-50.44194444,BOM JESUS,-28.66944443,11.8,Fraca
RS,2018-08-06,83919,-50.44194444,BOM JESUS,-28.66944443,5.4,Fraca
RS,2018-08-02,83919,-50.44194444,BOM JESUS,-28.66944443,4.0,Fraca
SP,2018-08-15,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,3.9,Fraca
SP,2018-08-13,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,,Forte
SP,2018-08-11,83714,-45.60388888,CAMPOS DO JORDÃO,-22.75027777,2.1,Moderada
PR,2018-08-11,83813,-49.99916666,CASTRO,-24.78694444,1.5,Moderada
